index,province,city,district,place,latitude,longitude,equipment,whole_body,neck,shoulder,arm,back,chest,abs,waist,thigh,calf,feet,cardio,muscle,authority,phone_no
,,서울특별시,서대문구,북성어린이공원,37.558546,126.95188,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,북성어린이공원,37.558551,126.95184,다리뻗치기/레그프레스,,,,,,,,,1,1,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,너나들이쉼터,37.558351,126.955279,체스트풀/풀웨이트/하이풀리/역기당기기,,,1,1,1,1,,,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,너나들이쉼터,37.558387,126.955309,다리뻗치기/레그프레스,,,,,,,,,1,1,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,너나들이쉼터,37.558401,126.955283,상체근육풀기/어깨근육풀기/워밍암,,1,1,1,1,1,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,너나들이쉼터,37.558367,126.955291,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,봉원소공원,37.569385,126.94551,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,봉원소공원,37.569355,126.945514,하늘걷기/공중걷기/크로스컨트리,,,,,,,,1,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,봉원소공원,37.569404,126.945476,상체근육풀기/어깨근육풀기/워밍암,,1,1,1,1,1,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,봉원소공원,37.569424,126.945453,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,충정로3가쉼터,37.560493,126.960864,윗몸일으키기,,,,1,,,1,1,,1,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,충정로3가쉼터,37.56056,126.96086,하늘걷기/공중걷기/크로스컨트리,,,,,,,,1,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,충정로3가쉼터,37.560599,126.960878,상체근육풀기/어깨근육풀기/워밍암,,1,1,1,1,1,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,충정로3가쉼터,37.560587,126.9609,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,충정로3가쉼터,37.560621,126.960918,물구나무/거꾸로매달리기,1,,,,,,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,동명여중담장앞,37.568271,126.962239,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,동명여중담장앞,37.568301,126.962269,하늘걷기/공중걷기/크로스컨트리,,,,,,,,1,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,동명여중담장앞,37.568259,126.962368,사이클/자전거타기,,,,,,,,,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,동명여중담장앞,37.56827,126.962334,체스트풀/풀웨이트/하이풀리/역기당기기,,,1,1,1,1,,,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,동명여중담장앞,37.568318,126.9623,체어웨이트/역기올리기,,,1,1,1,1,,,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,독립문어린이공원,37.571563,126.96031,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,독립문어린이공원,37.571566,126.960304,하늘걷기/공중걷기/크로스컨트리,,,,,,,,1,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,독립문어린이공원,37.571508,126.960327,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,독립문어린이공원,37.571503,126.960324,등허리지압기/스트레칭로라,,,,,1,,,1,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,독립문어린이공원,37.571509,126.960262,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,독립문어린이공원,37.57154,126.960235,상체근육풀기/어깨근육풀기/워밍암,,1,1,1,1,1,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,독립문어린이공원,37.57157,126.960179,다리뻗치기/레그프레스,,,,,,,,,1,1,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,독립문어린이공원,37.571562,126.960143,하늘걷기/공중걷기/크로스컨트리,,,,,,,,1,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,가재울어린이공원,37.572869,126.91938,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,가재울어린이공원,37.572799,126.919316,하늘걷기/공중걷기/크로스컨트리,,,,,,,,1,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,가재울어린이공원,37.572832,126.919348,벤치프레스/역기,,1,1,1,1,1,,,1,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,모래내잔디쉼터,37.570105,126.916543,하늘걷기/공중걷기/크로스컨트리,,,,,,,,1,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,모래내잔디쉼터,37.570092,126.916553,상체근육풀기/어깨근육풀기/워밍암,,1,1,1,1,1,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,모래내잔디쉼터,37.570105,126.916578,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,모래내잔디쉼터,37.570114,126.91659,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,솟대어린이공원,37.572906,126.912764,물구나무/거꾸로매달리기,1,,,,,,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,솟대어린이공원,37.572906,126.91278,하늘걷기/공중걷기/크로스컨트리,,,,,,,,1,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,솟대어린이공원,37.572904,126.912796,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,솟대어린이공원,37.572892,126.912792,사이클/자전거타기,,,,,,,,,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,솟대어린이공원,37.572907,126.912818,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,솟대어린이공원,37.572904,126.912838,상체근육풀기/어깨근육풀기/워밍암,,1,1,1,1,1,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,나비울어린이공원,37.57472,126.909731,다리뻗치기/레그프레스,,,,,,,,,1,1,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,나비울어린이공원,37.574715,126.909763,하늘걷기/공중걷기/크로스컨트리,,,,,,,,1,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,나비울어린이공원,37.574712,126.909774,사이클/자전거타기,,,,,,,,,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,나비울어린이공원,37.574718,126.909823,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,나비울어린이공원,37.574719,126.90986,상체근육풀기/어깨근육풀기/워밍암,,1,1,1,1,1,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,너른바위어린이공원,37.557933,126.952776,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,너른바위어린이공원,37.557951,126.952793,상체근육풀기/어깨근육풀기/워밍암,,1,1,1,1,1,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,너른바위어린이공원,37.557903,126.952735,체스트풀/풀웨이트/하이풀리/역기당기기,,,1,1,1,1,,,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,너른바위어린이공원,37.557871,126.952726,하늘걷기/공중걷기/크로스컨트리,,,,,,,,1,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,송죽소공원,37.585809,126.937355,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,송죽소공원,37.585791,126.937367,다리찢기,,,,,,,,,1,1,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,송죽소공원,37.585778,126.937391,윗몸일으키기,,,,1,,,1,1,,1,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,조리소공원,37.594206,126.951177,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,조리소공원,37.594206,126.951109,상체근육풀기/어깨근육풀기/워밍암,,1,1,1,1,1,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,조리소공원,37.594224,126.9511,하늘걷기/공중걷기/크로스컨트리,,,,,,,,1,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,조리소공원,37.594245,126.951057,상체근육풀기/어깨근육풀기/워밍암,,1,1,1,1,1,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,인화소공원,37.593269,126.950151,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,한마루소공원,37.594122,126.949697,상체근육풀기/어깨근육풀기/워밍암,,1,1,1,1,1,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,한마루소공원,37.594096,126.949733,상체근육풀기/어깨근육풀기/워밍암,,1,1,1,1,1,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,한마루소공원,37.594082,126.949755,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,한마루소공원,37.594058,126.949778,체스트풀/풀웨이트/하이풀리/역기당기기,,,1,1,1,1,,,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,한마루소공원,37.594048,126.949781,하늘걷기/공중걷기/크로스컨트리,,,,,,,,1,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,한마루소공원,37.594,126.949776,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,한마루소공원,37.593983,126.949786,물구나무/거꾸로매달리기,1,,,,,,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,문화소공원,37.59438,126.948811,사이클/자전거타기,,,,,,,,,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,문화소공원,37.59437,126.9488,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,문화소공원,37.594383,126.94879,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,문화소공원,37.594405,126.948759,하늘걷기/공중걷기/크로스컨트리,,,,,,,,1,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,가좌어린이공원,37.575836,126.920301,사이클/자전거타기,,,,,,,,,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,가좌어린이공원,37.575831,126.92032,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,가좌어린이공원,37.575823,126.920311,벤치프레스/역기,,1,1,1,1,1,,,1,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,가좌어린이공원,37.575852,126.920342,상체근육풀기/어깨근육풀기/워밍암,,1,1,1,1,1,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,가좌어린이공원,37.575861,126.920352,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,삼각소공원,37.576457,126.9208,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,삼각소공원,37.57645,126.920796,상체근육풀기/어깨근육풀기/워밍암,,1,1,1,1,1,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,삼각소공원,37.576455,126.920794,하늘걷기/공중걷기/크로스컨트리,,,,,,,,1,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,삼각소공원,37.576453,126.920793,다리뻗치기/레그프레스,,,,,,,,,1,1,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,삼각소공원,37.576453,126.920785,물구나무/거꾸로매달리기,1,,,,,,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,북가좌정원지구,37.579798,126.916936,체어웨이트/역기올리기,,,1,1,1,1,,,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,북가좌정원지구,37.579819,126.916931,하늘걷기/공중걷기/크로스컨트리,,,,,,,,1,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,북가좌정원지구,37.57982,126.916907,다리스트레칭,,,,,,,,,1,1,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,북가좌정원지구,37.579819,126.916899,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,북가좌정원지구,37.579824,126.916916,상체근육풀기/어깨근육풀기/워밍암,,1,1,1,1,1,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,남가좌동어린이공원,37.579552,126.919667,상체근육풀기/어깨근육풀기/워밍암,,1,1,1,1,1,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,남가좌동어린이공원,37.579529,126.919687,벤치프레스/역기,,1,1,1,1,1,,,1,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,남가좌동어린이공원,37.57955,126.919675,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,남가좌동어린이공원,37.579542,126.919731,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,남가좌동어린이공원,37.57955,126.919757,벤치프레스/역기,,1,1,1,1,1,,,1,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,남가좌동어린이공원,37.579554,126.919767,벤치프레스/역기,,1,1,1,1,1,,,1,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,남가좌동어린이공원,37.579561,126.919784,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,개나리어린이공원,37.577237,126.916977,스텝사이클/워킹트레이너머신/달리기,1,,,,,,,,,,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,개나리어린이공원,37.577245,126.916981,하늘걷기/공중걷기/크로스컨트리,,,,,,,,1,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,개나리어린이공원,37.577247,126.916971,물구나무/거꾸로매달리기,1,,,,,,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,개나리어린이공원,37.578614,126.918114,체스트풀/풀웨이트/하이풀리/역기당기기,,,1,1,1,1,,,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,개나리어린이공원,37.578664,126.918096,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,개나리어린이공원,37.578646,126.918074,상체근육풀기/어깨근육풀기/워밍암,,1,1,1,1,1,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,개나리어린이공원,37.578626,126.918055,사이클/자전거타기,,,,,,,,,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,개나리어린이공원,37.578595,126.918064,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,개나리어린이공원,37.578589,126.918063,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,개나리어린이공원,37.578641,126.918071,등허리지압기/스트레칭로라,,,,,1,,,1,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,은가어린이공원,37.5826,126.919482,상체근육풀기/어깨근육풀기/워밍암,,1,1,1,1,1,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,은가어린이공원,37.582602,126.919451,하늘걷기/공중걷기/크로스컨트리,,,,,,,,1,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,은가어린이공원,37.582608,126.919419,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,은가어린이공원,37.582613,126.919382,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,거꾸로어린이공원,37.585366,126.913362,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,거꾸로어린이공원,37.585361,126.913373,체스트풀/풀웨이트/하이풀리/역기당기기,,,1,1,1,1,,,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,거꾸로어린이공원,37.585376,126.913353,상체근육풀기/어깨근육풀기/워밍암,,1,1,1,1,1,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,거꾸로어린이공원,37.58537,126.913351,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,거꾸로어린이공원,37.58537,126.913355,하늘걷기/공중걷기/크로스컨트리,,,,,,,,1,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,동그라미쉼터,37.558639,126.948048,하늘걷기/공중걷기/크로스컨트리,,,,,,,,1,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,동그라미쉼터,37.558642,126.948054,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,동그라미쉼터,37.558641,126.948061,사이클/자전거타기,,,,,,,,,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,동그라미쉼터,37.55864,126.94807,상체근육풀기/어깨근육풀기/워밍암,,1,1,1,1,1,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,신가어린이공원,37.580202,126.908288,상체근육풀기/어깨근육풀기/워밍암,,1,1,1,1,1,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,신가어린이공원,37.580194,126.908284,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,신가어린이공원,37.580176,126.908279,하늘걷기/공중걷기/크로스컨트리,,,,,,,,1,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,신가어린이공원,37.580217,126.908302,벤치프레스/역기,,1,1,1,1,1,,,1,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,신가어린이공원,37.580225,126.908311,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,신가어린이공원,37.580245,126.908332,양팔줄당기기,,1,1,1,1,,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,신가어린이공원,37.580261,126.90834,사이클/자전거타기,,,,,,,,,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,까치소공원,37.579101,126.907017,상체근육풀기/어깨근육풀기/워밍암,,1,1,1,1,1,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,까치소공원,37.57914,126.907011,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,옥천소공원,37.596209,126.955635,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,옥천소공원,37.596249,126.955688,하늘걷기/공중걷기/크로스컨트리,,,,,,,,1,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,옥천소공원,37.596236,126.955666,상체근육풀기/어깨근육풀기/워밍암,,1,1,1,1,1,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,옥천소공원,37.59624,126.955654,물구나무/거꾸로매달리기,1,,,,,,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,옥천소공원,37.596241,126.955614,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,옥천소공원,37.596236,126.955578,체스트풀/풀웨이트/하이풀리/역기당기기,,,1,1,1,1,,,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,옥천소공원,37.59625,126.955523,턱걸이,,,,,,,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,자하문폐가압장휴식공간,37.596671,126.950853,체어풀/노젓기,,,1,1,1,1,1,,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,자하문폐가압장휴식공간,37.596662,126.950933,등허리지압기/스트레칭로라,,,,,1,,,1,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,자하문폐가압장휴식공간,37.596642,126.950957,다리뻗치기/레그프레스,,,,,,,,,1,1,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,자하문폐가압장휴식공간,37.59657,126.950943,상체근육풀기/어깨근육풀기/워밍암,,1,1,1,1,1,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,자하문폐가압장휴식공간,37.596512,126.95092,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,자하문폐가압장휴식공간,37.596462,126.950928,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,홍이소공원,37.598036,126.950419,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,홍이소공원,37.598025,126.950457,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,홍이소공원,37.597981,126.950463,하늘걷기/공중걷기/크로스컨트리,,,,,,,,1,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,홍이소공원,37.597968,126.950487,스텝사이클/워킹트레이너머신/달리기,1,,,,,,,,,,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,포방골소공원,37.599812,126.950625,상체근육풀기/어깨근육풀기/워밍암,,1,1,1,1,1,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,포방골소공원,37.599807,126.950635,하늘걷기/공중걷기/크로스컨트리,,,,,,,,1,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,포방골소공원,37.599809,126.950646,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,포방골소공원,37.599795,126.950681,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,포방골소공원,37.599801,126.950671,다리찢기,,,,,,,,,1,1,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,명수어린이공원,37.559866,126.950751,하늘걷기/공중걷기/크로스컨트리,,,,,,,,1,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,명수어린이공원,37.559886,126.950772,온몸근육풀기,1,,,,,,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,명수어린이공원,37.559932,126.950769,온몸지압기,1,,,,,,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,명수어린이공원,37.559998,126.950739,사이클/자전거타기,,,,,,,,,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,홍제근린공원,37.594072,126.951887,체스트풀/풀웨이트/하이풀리/역기당기기,,,1,1,1,1,,,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,홍제근린공원,37.594098,126.951875,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,홍제근린공원,37.594075,126.951888,온몸역기,1,,,,,,,,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,홍제근린공원,37.594098,126.95192,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
